28 Aug 2006,525,569,523,552.8,8230292,,,,
29 Aug 2006,556.5,564.3,536.05,539.25,2041359,,,,
30 Aug 2006,541,541,520.9,526.75,1224848,,,,
31 Aug 2006,528.25,545,520.6,539.95,1200776,,,,
01 Sep 2006,542.1,549,536,542.4,781702,,,,
04 Sep 2006,544.25,548,538.05,541.6,400220,,,,
05 Sep 2006,543,556.4,538.2,553.55,521805,,,,
06 Sep 2006,554,562,538.1,541,602319,,,,
07 Sep 2006,538.4,541.9,532,536.9,201408,,,,
08 Sep 2006,537.5,545,530.25,534.5,130394,,,,
11 Sep 2006,534.95,544.5,532,536.05,206356,,,,
12 Sep 2006,537.9,546.9,534.15,538.35,336129,,,,
13 Sep 2006,541,549.9,541,547.05,191929,,,,
14 Sep 2006,547.5,557.75,547.1,549.85,240972,,,,
15 Sep 2006,552,552,540,540.9,79061,,,,
18 Sep 2006,545,559.9,545,547.1,123204,,,,
19 Sep 2006,551.9,623.5,547.5,584.15,3380247,,,,
20 Sep 2006,580,614.8,572.3,604.9,1311519,,,,
21 Sep 2006,610,626.8,604,608.1,1105940,,,,
22 Sep 2006,573,611.8,573,600.2,484157,,,,
25 Sep 2006,602,611.35,590,593.7,490764,,,,
26 Sep 2006,598.8,624.95,596,617.8,1195073,,,,
27 Sep 2006,624,632,617,618.5,692648,,,,
28 Sep 2006,615.1,623,608.5,612.6,176441,,,,
29 Sep 2006,612,630,609.5,617.55,399523,,,,
03 Oct 2006,621.25,636,616,619.1,505871,,,,
04 Oct 2006,621,624,610.5,613.65,181160,,,,
05 Oct 2006,618.85,630,618.55,625.05,150035,,,,
06 Oct 2006,629.25,644,618.4,622.05,514034,,,,
09 Oct 2006,623,624.65,610,613,180659,,,,
10 Oct 2006,619,624.8,610.6,616.2,139312,,,,
11 Oct 2006,622.6,653,622.6,629.85,1214014,,,,
12 Oct 2006,630,637.95,625.1,631.05,325684,,,,
13 Oct 2006,636.6,692,635.9,681,1543157,,,,
16 Oct 2006,690,718,686,710.7,1000984,,,,
17 Oct 2006,715,718.3,700,703.8,511558,,,,
18 Oct 2006,707.75,715,680,683.8,447437,,,,
19 Oct 2006,708,792.7,708,773.65,2977977,,,,
20 Oct 2006,779.4,900.1,779.1,862.25,3599574,,,,
21 Oct 2006,920.35,980,890,954.8,1790866,,,,
23 Oct 2006,965.35,965.35,882,899.65,2717924,,,,
26 Oct 2006,900,927.4,892.25,918.6,1635774,,,,
27 Oct 2006,925,1014.2,921.3,1001.55,3055921,,,,
30 Oct 2006,1004.4,1047,985.15,1007.5,2057894,,,,
31 Oct 2006,1010,1023.95,956.65,988.85,1654667,,,,
01 Nov 2006,1011.35,1024.5,982.2,1008.1,1273441,,,,
02 Nov 2006,1009,1019.9,994.1,1002.55,665365,,,,
03 Nov 2006,1002,1006,983.9,991.65,450827,,,,
06 Nov 2006,990,1021.8,985,999.3,481444,,,,
07 Nov 2006,1001.1,1015.9,986,990.45,316648,,,,
08 Nov 2006,993,1005,968,991.75,465940,,,,
09 Nov 2006,997,1003,980,985.75,278742,,,,
10 Nov 2006,989.75,1032.2,975.1,1000.2,1060156,,,,
13 Nov 2006,1004.35,1018,995.05,1004.95,438295,,,,
14 Nov 2006,1015,1015,990.25,994.15,348974,,,,
15 Nov 2006,1000,1092,997,1074.15,1683134,,,,
16 Nov 2006,1075,1166.35,1063,1151.65,2712494,,,,
17 Nov 2006,1170,1176.7,1097,1113.6,1520922,,,,
20 Nov 2006,1110,1149.4,1062,1139.2,1224306,,,,
21 Nov 2006,1149.95,1213.7,1132.2,1182.5,1172844,,,,
22 Nov 2006,1185,1199.75,1167,1173.3,648567,,,,
23 Nov 2006,1180,1186,1138,1147.8,439804,,,,
24 Nov 2006,1146,1182.4,1135,1140.65,512416,,,,
27 Nov 2006,1135.95,1151,1115.25,1125.75,270996,,,,
28 Nov 2006,1110,1151.9,1090,1115.45,559145,,,,
29 Nov 2006,1130,1150,1115,1123.75,287817,,,,
30 Nov 2006,1130,1140,1113.1,1122.8,169892,,,,
01 Dec 2006,1130,1148.9,1115.1,1121.5,203366,,,,
04 Dec 2006,1125,1139,1111.15,1113.75,168309,,,,
05 Dec 2006,1121,1177,1107.9,1167.25,691473,,,,
06 Dec 2006,1177,1189.6,1126.15,1135.35,640491,,,,
07 Dec 2006,1144.7,1170,1124.3,1140.9,641165,,,,
08 Dec 2006,1150,1150,1121.5,1125.55,260850,,,,
11 Dec 2006,1136,1146.7,1074,1095.05,428987,,,,
12 Dec 2006,1095.5,1122,1013,1041.6,489615,,,,
13 Dec 2006,1051,1099,1013.5,1079.55,339737,,,,
14 Dec 2006,1094.7,1134.5,1084,1107.8,375665,,,,
15 Dec 2006,1120,1142,1117,1127.65,291709,,,,
18 Dec 2006,1140,1204.8,1120,1194,787344,,,,
19 Dec 2006,1221.15,1221.15,1145.3,1155.2,1083600,,,,
20 Dec 2006,1155,1285,1154.15,1243.8,1939495,,,,
21 Dec 2006,1249.4,1492.55,1249.4,1492.55,2520664,,,,
22 Dec 2006,1552,1744,1520.25,1654.5,2906637,,,,
