04 Nov 2010,287.75,344.75,287.45,342.35,192871282,,,,
05 Nov 2010,350,357.6,345.1,349.65,12306901,,,,
08 Nov 2010,351,355.7,330,330.45,16200361,,,,
09 Nov 2010,330.45,333.3,325.25,326.05,6293784,,,,
10 Nov 2010,327,328.25,320.05,322.55,7170667,,,,
11 Nov 2010,323.45,336.65,322,328.45,8852180,,,,
12 Nov 2010,326.9,332.95,317.9,319.9,5600171,,,,
15 Nov 2010,322,322.75,315.05,317.2,2599019,,,,
16 Nov 2010,318,323.4,316,317.15,2825269,,,,
18 Nov 2010,318,329.5,309.3,327.35,7893032,,,,
19 Nov 2010,330.25,339.3,328.1,331.95,9860470,,,,
22 Nov 2010,334.65,336.7,329.45,333.4,3264491,,,,
23 Nov 2010,331.3,332.25,317.55,320,4051086,,,,
24 Nov 2010,321.1,322,310,310.45,3664242,,,,
25 Nov 2010,310,318.2,310,312.4,1768603,,,,
26 Nov 2010,314.1,315.7,301,312.55,4019757,,,,
29 Nov 2010,314.15,318.6,308.2,316.9,1956710,,,,
30 Nov 2010,317.4,317.85,311.85,316.5,1311164,,,,
01 Dec 2010,317.4,322,314.9,320.7,1618762,,,,
02 Dec 2010,322.7,326,321.25,325.3,1218026,,,,
03 Dec 2010,325.7,325.7,318.85,322.3,759260,,,,
06 Dec 2010,320,324.9,319.6,321.05,969834,,,,
07 Dec 2010,321.05,322.8,317.2,319.95,910957,,,,
08 Dec 2010,320,322.5,317.05,318.2,669678,,,,
09 Dec 2010,319,319.55,307.5,313.1,1318450,,,,
10 Dec 2010,315.4,322,312.4,316.7,1248569,,,,
13 Dec 2010,316.7,324.4,316.7,323.5,791239,,,,
14 Dec 2010,323.5,331.8,322.85,326.5,2163495,,,,
15 Dec 2010,328,330.3,323.5,326.85,1596221,,,,
16 Dec 2010,329.2,329.2,317.6,320.9,2014884,,,,
20 Dec 2010,321.1,322.7,315.1,316.05,1309687,,,,
21 Dec 2010,315,318.35,311.25,312.85,736273,,,,
22 Dec 2010,314.8,319.8,312.8,314.6,1060056,,,,
23 Dec 2010,315.25,315.9,311.3,312.5,688614,,,,
24 Dec 2010,312.6,313.95,310.1,312.45,362249,,,,
27 Dec 2010,312.45,314.7,306.15,307,961587,,,,
28 Dec 2010,307,309.8,300.7,303.35,1710117,,,,
29 Dec 2010,304.1,311.3,304.1,310.35,1373431,,,,
30 Dec 2010,310.35,311.3,307.05,308.7,474363,,,,
31 Dec 2010,310,316.35,308.7,314.5,1055835,,,,
03 Jan 2011,316.3,318.4,314.55,317.4,608518,,,,
04 Jan 2011,319,320,316.15,319.55,685873,,,,
05 Jan 2011,319,319,309,309.3,2085019,,,,
06 Jan 2011,311.05,312.9,308.85,309.3,437549,,,,
07 Jan 2011,309,313.5,308.5,308.95,438632,,,,
10 Jan 2011,309,310,302.1,304.9,847706,,,,
11 Jan 2011,307.9,312.9,306,309.1,838283,,,,
12 Jan 2011,309.95,311.95,306.1,308.7,419187,,,,
13 Jan 2011,309.95,313.7,307.4,310.3,674150,,,,
14 Jan 2011,310,315.65,308.2,310.15,698649,,,,
17 Jan 2011,310.15,313.3,307,312.15,457132,,,,
18 Jan 2011,312,313.5,308.5,311.2,243897,,,,
19 Jan 2011,306,312.65,306,309.5,448495,,,,
20 Jan 2011,306,319.2,306,315.7,1701760,,,,
21 Jan 2011,314.4,316,311.65,313.95,689654,,,,
24 Jan 2011,313.95,314.75,310.25,310.75,174247,,,,
25 Jan 2011,311.3,315.45,309.05,310.15,300105,,,,
27 Jan 2011,311.95,312.2,307.2,308,1017781,,,,
28 Jan 2011,308.45,309.65,303.5,304.15,770214,,,,
31 Jan 2011,303.05,307.4,301,304,518727,,,,
01 Feb 2011,305.9,309,303.2,307.95,586365,,,,
02 Feb 2011,309.5,313.8,308.3,311.6,366973,,,,
03 Feb 2011,310.8,320.3,310.8,317.15,692047,,,,
04 Feb 2011,317,317.8,307.05,308,378871,,,,
07 Feb 2011,309.1,310.45,305.05,305.85,253154,,,,
08 Feb 2011,306.5,307.4,295.3,301.65,787197,,,,
09 Feb 2011,301.1,307.6,297.6,299.25,865506,,,,
10 Feb 2011,301,303.75,293.05,298.45,521022,,,,
11 Feb 2011,296,304.95,296,303.95,501376,,,,
14 Feb 2011,305,307.5,301,302.4,435540,,,,
15 Feb 2011,305.5,308.4,301.7,303.95,709263,,,,
16 Feb 2011,304.45,304.8,300.5,300.9,335386,,,,
17 Feb 2011,302.5,306.1,301.55,304.8,595619,,,,
18 Feb 2011,303.9,305.35,301,301.6,321180,,35% Interim (FV Rs.10),,
21 Feb 2011,300,303.55,300,301.55,147424,,,,
22 Feb 2011,300.8,303,300.1,301,225499,,,,
23 Feb 2011,301.1,302,299.1,300.05,214914,,,,
24 Feb 2011,301,302.9,298.05,298.7,284534,,,,
25 Feb 2011,299.8,302,288.95,291.9,426690,,,,
28 Feb 2011,294,331.75,294,328.15,6677809,,,,
01 Mar 2011,327.4,339.45,320.4,338.45,2946324,,,,
03 Mar 2011,337.2,337.2,327.8,328.9,1425997,,,,
04 Mar 2011,334.7,334.7,323.8,324.95,525571,,,,
07 Mar 2011,321.3,343.25,318.25,340.95,2527027,,,,
08 Mar 2011,341,344.35,335.35,337.3,1342942,,,,
09 Mar 2011,339.3,341,336.2,339.15,412814,,,,
10 Mar 2011,338.95,338.95,329.7,333.4,557819,,,,
11 Mar 2011,333,333.9,328,329.95,236904,,,,
14 Mar 2011,329,335.4,329,333.65,301646,,,,
15 Mar 2011,333,342.9,320.9,337.75,1416982,,,,
16 Mar 2011,339,348,334.15,343.3,1135134,,,,
17 Mar 2011,341,347,340,341.95,451173,,,,
18 Mar 2011,344,346.6,338.05,344.5,475994,,,,
21 Mar 2011,346.5,350,343.25,346.15,751222,,,,
22 Mar 2011,346,370.9,346,359.75,3886881,,,,
23 Mar 2011,350,363.75,350,353.55,889780,,,,
24 Mar 2011,355.05,361.4,355.05,358.1,871113,,,,
25 Mar 2011,359.5,361.7,356,357.45,696188,,,,
28 Mar 2011,358.8,360,349.6,350.65,364483,,,,
29 Mar 2011,352,352,340.6,345.3,1005034,,,,
30 Mar 2011,348.6,350.6,341.1,342.2,385323,,,,
31 Mar 2011,343,348.9,340.1,347.1,428358,,,,
01 Apr 2011,348,348.9,342.8,347.35,278502,,,,
04 Apr 2011,349.5,361,346.05,355.55,962465,,,,
05 Apr 2011,360.5,361,353.5,358.8,564314,,,,
06 Apr 2011,359,367.75,354.55,366.3,1619828,,,,
07 Apr 2011,362.75,370.9,358.5,359.25,1009301,,,,
08 Apr 2011,358.7,360.75,351.6,355.6,461306,,,,
11 Apr 2011,358,362.8,352.75,357.45,504960,,,,
13 Apr 2011,360,360,350.5,354.15,386916,,,,
15 Apr 2011,355,358.15,350.8,356.45,891172,,,,
18 Apr 2011,358,358.4,350.6,352.25,313924,,,,
19 Apr 2011,352.25,354.8,346.2,350.05,258979,,,,
20 Apr 2011,352.6,368.5,351.35,366.35,1265697,,,,
21 Apr 2011,369,369.7,358.1,362.45,1277323,,,,
25 Apr 2011,362,365.3,359.6,364.4,334414,,,,
26 Apr 2011,366.1,366.1,358.9,363.8,365660,,,,
27 Apr 2011,364,375.9,364,371.75,1154302,,,,
28 Apr 2011,373.9,381.4,371.75,376.3,2339210,,,,
29 Apr 2011,375.9,383.3,374.75,380.1,1008202,,,,
02 May 2011,383.8,384.5,371.1,379.25,673669,,,,
03 May 2011,378,384.55,370,372.2,577407,,,,
04 May 2011,371.45,374.65,361.35,370.95,943947,,,,
05 May 2011,371.5,374.8,366.1,367.7,477059,,,,
06 May 2011,370,372.65,366.1,369.25,402429,,,,
09 May 2011,366.25,393.8,366.25,392.1,2152862,,,,
10 May 2011,393,396.65,385.15,386.3,1176333,,,,
11 May 2011,387,393.2,381,383.7,1214494,,,,
12 May 2011,385.2,393.2,379.9,381.3,654425,,,,
13 May 2011,385,391.6,383,386.75,659642,,,,
16 May 2011,388.75,393.4,385.4,387.8,484334,,,,
17 May 2011,390,400.9,389.15,396.05,1759581,,,,
18 May 2011,397.8,398.7,370.7,374,3842457,,,,
19 May 2011,377,384.8,365.7,376.55,3095465,,,,
20 May 2011,377,377,364.2,366.05,1492704,,,,
23 May 2011,368,373.45,362.7,365.75,494903,,,,
24 May 2011,367,374.8,359.7,370,1041455,,,,
25 May 2011,375.65,384.9,374.55,377,1349004,,,,
26 May 2011,380.2,390.9,380.15,389.15,1448952,,,,
27 May 2011,390,394,385.4,388.25,799782,,,,
30 May 2011,390.25,396.9,390,395.25,679472,,,,
31 May 2011,396,422.3,395.7,408.45,4519648,,,,
01 Jun 2011,407.6,416.25,404.8,414.7,1459290,,,,
02 Jun 2011,410,413.3,401.6,403,785259,,,,
03 Jun 2011,404,407.95,390.25,391.8,802986,,,,
06 Jun 2011,390.05,399.75,389,393.6,695592,,,,
07 Jun 2011,394,403.9,392.8,403,716469,,,,
08 Jun 2011,404.45,413.45,403,407.05,860924,,,,
09 Jun 2011,408,410.7,405.5,407.65,388175,,,,
10 Jun 2011,405,408.8,400.15,404.25,331304,,,,
13 Jun 2011,404.95,404.95,395,395.7,387972,,,,
14 Jun 2011,398,402.7,392.65,394.8,462456,,,,
15 Jun 2011,394.7,396.9,390,391.55,397808,,,,
16 Jun 2011,390.05,396.7,387.5,394.15,275064,,,,
17 Jun 2011,395,401.9,393.05,394.1,573261,,,,
20 Jun 2011,402,405.95,393.5,395.4,757134,,,,
21 Jun 2011,397.4,399.75,388.55,390.25,412833,,,,
22 Jun 2011,393,393.75,376.85,379.5,585143,,,,
23 Jun 2011,370,382.75,370,376.85,527194,,,,
24 Jun 2011,379.8,392,379,389.6,445411,,,,
27 Jun 2011,389,400,387,398.65,424907,,,,
28 Jun 2011,400,401.8,392.15,393.15,205206,,,,
29 Jun 2011,394,395.7,387.1,389.15,514742,,,,
30 Jun 2011,390,393.9,389.6,392.4,207572,,,,
01 Jul 2011,393.75,394.7,382.6,384.05,286185,,,,
04 Jul 2011,390,395.9,386.3,394.6,377394,,,,
05 Jul 2011,395,397.4,390.85,395.85,261614,,,,
06 Jul 2011,395.85,400.9,391.2,391.9,431380,,,,
07 Jul 2011,393,395.8,392.5,394.25,228340,,,,
08 Jul 2011,383.25,383.25,360,362,4703149,,,,
11 Jul 2011,362,366.3,354,356.9,1491731,,,,
12 Jul 2011,356,369.05,353.25,365.2,2136118,,,,
13 Jul 2011,368,370.4,365.8,368.1,1198864,,,,
14 Jul 2011,366.4,375,366,371.2,745314,,,,
15 Jul 2011,372,379,364.15,365.6,575140,,,,
18 Jul 2011,368.4,372.4,364,368.85,541727,,,,
19 Jul 2011,369.8,371.9,363.8,369.8,408690,,,,
20 Jul 2011,373.5,373.5,366.5,367.2,404282,,,,
21 Jul 2011,367.2,373.5,366.55,367.6,353657,,,,
22 Jul 2011,369.35,372,367.05,368.9,359283,,,,
25 Jul 2011,370,371.9,367.7,369.15,518848,,,,
26 Jul 2011,371,376.65,370.1,374,569170,,,,
27 Jul 2011,374.9,401,374.9,399.15,2469201,,,,
28 Jul 2011,397.8,408.4,392,393.7,1756113,,,,
29 Jul 2011,394,394,385.05,387.95,407652,,,,
01 Aug 2011,391.7,394.7,386.3,390.5,437085,,,,
02 Aug 2011,390.5,398.5,390.25,397.1,537996,,,,
03 Aug 2011,396.9,396.9,391.05,391.95,393691,,,,
04 Aug 2011,396.3,406.1,392.5,393.7,699456,,,,
05 Aug 2011,385,394.95,375.1,392.35,803486,,,,
08 Aug 2011,382.9,399.95,378.4,392.3,1386999,,,,
09 Aug 2011,382,388,377,380.6,1032350,,,,
10 Aug 2011,388.4,388.85,381,381.8,412638,,,,
