01 Jul 2003,127.8,128,123.5,124.25,185157,,,,
02 Jul 2003,126,129.4,125.5,126.7,309041,,,,
03 Jul 2003,127.85,128.9,125.15,126.7,277568,,,,
04 Jul 2003,127.4,128.05,125.7,127.3,235189,,,,
07 Jul 2003,127.45,127.9,126,127.3,156942,,,,
08 Jul 2003,131.5,132,127.5,129,348147,,,,
09 Jul 2003,129.9,130.7,128.55,130.2,304009,,,,
10 Jul 2003,131,142,129.8,136,592466,,,,
11 Jul 2003,138.8,142.1,137,137.7,617561,,,,
14 Jul 2003,139.9,140,135.05,135.85,168786,,,,
15 Jul 2003,136.2,139.7,131.55,134.4,383494,,,,
16 Jul 2003,133.6,134,131.2,133.15,162698,,,,
17 Jul 2003,131.6,132.25,128.55,130.05,294782,,,,
18 Jul 2003,129,129,123.05,123.55,307043,,,,
21 Jul 2003,122,122,114.2,114.8,359735,,,,
22 Jul 2003,112,113.35,109,110.95,668244,,,,
23 Jul 2003,113,119.5,112,118.45,383105,,,,
24 Jul 2003,120.7,121.75,117.55,120.45,412317,,,,
25 Jul 2003,120.5,120.9,118.1,120,315116,,,,
28 Jul 2003,119,121,117.25,120.05,394311,,,,
29 Jul 2003,119.5,120.95,118.3,119.55,212002,,,,
30 Jul 2003,118.1,121.65,117.05,120.7,319371,,,,
31 Jul 2003,117,117,110,115.65,490099,,,,
01 Aug 2003,115,119.25,114,118.65,435555,,,,
04 Aug 2003,118,118,116,116.9,414946,,,,
05 Aug 2003,119,119.9,116.1,117.7,486169,,,,
06 Aug 2003,116.9,117.5,116,116.8,453275,,,,
07 Aug 2003,118.9,126.8,118.25,124.3,690494,,,,
08 Aug 2003,123,128.7,123,126.75,890558,,,,
11 Aug 2003,127.4,131,127.4,130.25,706931,,,,
12 Aug 2003,130.5,133.5,129.6,132.85,1096755,,,,
13 Aug 2003,125.9,125.9,120.1,121.95,596017,,,,
14 Aug 2003,123,124.7,119.2,119.6,598740,,,,
18 Aug 2003,119.5,119.5,115.9,116.65,338625,,,,
19 Aug 2003,117.5,119,114.5,114.95,348535,,,,
20 Aug 2003,116.95,118.5,113.2,113.8,407780,,,,
21 Aug 2003,115.85,117,114,114.3,253424,,,,
22 Aug 2003,116.65,119.2,115.4,118.55,469910,,,,
25 Aug 2003,116.1,123.7,115,121.8,699149,,,,
26 Aug 2003,121.4,123,116.5,117.85,581882,,,,
27 Aug 2003,118,120,118,119.75,214689,,,,
28 Aug 2003,120,122.2,119.5,121.5,390670,,,,
29 Aug 2003,122.05,124.4,120.2,121,362780,,,,
01 Sep 2003,121.2,122,119.5,121.4,342201,,,,
02 Sep 2003,122.9,122.9,120.1,120.95,303069,,,,
03 Sep 2003,121.1,123.45,119,121.6,425273,,,,
04 Sep 2003,122,123.7,120.1,122.15,343947,,,,
05 Sep 2003,122.7,124.2,121.1,123.7,222412,,,,
08 Sep 2003,123,125.5,121.8,125.25,270640,,,,
09 Sep 2003,125.6,126,123,125.55,272855,,,,
