01 Jul 2003,256,260,250.1,251.3,351860,,,,
02 Jul 2003,255,255.35,252,253.45,279861,,,,
03 Jul 2003,255.05,260.1,253.05,254.6,592079,,,,
04 Jul 2003,257,262.8,253.05,257.35,625938,,,,
07 Jul 2003,257.5,262,255.75,256.25,214340,,,,
08 Jul 2003,259.2,259.2,255.6,256.7,387845,,,,
09 Jul 2003,260,260,252.25,254,150238,,,,
10 Jul 2003,254,257.9,253,256.85,390080,,,,
11 Jul 2003,260,264.9,255,257.5,1520891,,,,
14 Jul 2003,260,262,255.45,259.7,1543505,,,,
15 Jul 2003,259.95,265,257.1,263.4,1595956,,,,
16 Jul 2003,244,245,237.5,239.05,1425105,,,,
17 Jul 2003,241.15,246,240.25,242.25,584656,,,,
18 Jul 2003,241,248.65,238.25,246.2,848588,,,,
21 Jul 2003,260,260,242.1,245.55,800135,,,,
22 Jul 2003,240,246.9,238,239.55,538584,,,,
23 Jul 2003,244,244,234.55,239,832494,,,,
24 Jul 2003,237,240,235.4,237.6,662937,,,,
25 Jul 2003,241.85,242.5,238.5,241.85,322570,,,,
28 Jul 2003,243.5,247,242,246,419604,,,,
29 Jul 2003,240,248.7,240,248.05,399060,,,,
30 Jul 2003,245,252.5,245,251.5,722856,,,,
31 Jul 2003,252.25,270,252.25,266.9,1819443,,,,
01 Aug 2003,267.5,275.9,264.3,273.15,991045,,,,
04 Aug 2003,272.5,274,265,270.5,329393,,,,
05 Aug 2003,273,280.55,266,269.9,891354,,,,
06 Aug 2003,263.05,272,260.2,268.1,684702,,,,
07 Aug 2003,269,271.4,267.2,269.65,390409,,,,
08 Aug 2003,273,274.8,270.1,272.05,620784,,,,
11 Aug 2003,274.9,275,268,271.35,329982,,,,
12 Aug 2003,274.1,279.9,274.1,276.4,600142,,,,
13 Aug 2003,278,280,272.55,274.45,249179,,,,
14 Aug 2003,276,277,266.15,267.7,314290,,,,
18 Aug 2003,269,271.3,267.15,269.25,381894,,,,
19 Aug 2003,273,275,264.5,266.45,222126,,,,
20 Aug 2003,266,270.45,264,265.2,309821,,,,
21 Aug 2003,268,273.45,268,269.05,390706,,,,
22 Aug 2003,274.9,283.5,274.9,278.8,1317392,,,,
25 Aug 2003,280,288.8,245,275,714982,,,,
26 Aug 2003,275,293,275,291.05,547856,,,,
27 Aug 2003,299.9,308,295,295.95,1019102,,,,
28 Aug 2003,299,299,288.15,293.3,396743,,,,
29 Aug 2003,299,299,288.1,294.3,551283,,,,
01 Sep 2003,285,297.65,285,292.55,363705,,,,
02 Sep 2003,288,294.9,287.1,290.35,381204,,,,
03 Sep 2003,292.4,292.4,280.15,282.8,409095,,,,
04 Sep 2003,283,287.8,281,285.65,477750,,,,
05 Sep 2003,284.05,290.5,284.05,287.4,349328,,,,
08 Sep 2003,287.55,290,280,284.6,365373,,,,
09 Sep 2003,288,288,281.5,283.6,312558,,,,
10 Sep 2003,284.05,293.3,280.5,291.2,565736,,,,
11 Sep 2003,290,292.8,286,287.4,350303,,,,
12 Sep 2003,288.5,289.95,283.2,284.25,203016,,,,
15 Sep 2003,282,286,275.5,278.6,351490,,,,
16 Sep 2003,275.05,288.5,260,285.3,470629,,,,
17 Sep 2003,288.4,290.65,277.5,280.55,385896,,,,
18 Sep 2003,281,281,268.5,270.95,431896,,,,
19 Sep 2003,276,285,267,281,851370,,,,
