01 Jul 2003,77.5,77.73,75.05,76.28,166220,,,,
02 Jul 2003,77.23,77.25,74.5,74.7,179081,,,,
03 Jul 2003,75.5,77,72.15,73.3,272726,,,,
04 Jul 2003,73.5,74,72,73.28,147286,,,,
07 Jul 2003,70.63,73.95,70.63,73.2,119410,,,,
08 Jul 2003,74.95,78.5,73.7,77.75,392841,,,,
09 Jul 2003,78.4,80.9,76.65,77.6,537047,,,,
10 Jul 2003,80.13,89,80.13,85.2,1739751,,,,
11 Jul 2003,86.75,86.75,82,83.18,324770,,,,
14 Jul 2003,85.48,85.48,83.08,83.63,196191,,,,
15 Jul 2003,81.95,83,74.93,79.23,794816,,,,
16 Jul 2003,80,82.88,79.53,80.65,311862,,,,
17 Jul 2003,79.85,84,79.85,80.38,668655,,,,
18 Jul 2003,79,80.33,77,79.35,150577,,,,
21 Jul 2003,79.25,79.75,77,77.45,69104,,,,
22 Jul 2003,77.5,77.95,75.78,77.18,174430,,,,
23 Jul 2003,78.75,79.88,77.03,79.58,196602,,,,
24 Jul 2003,81,83.65,78.83,82.5,1097042,,,,
25 Jul 2003,83.48,85.65,82.5,84,419719,,,,
28 Jul 2003,85.05,86.45,84,84.35,307764,,,,
29 Jul 2003,83.5,85,81.55,83.7,183495,,,,
30 Jul 2003,84.5,86.15,83.78,84.48,157168,,,,
31 Jul 2003,84.5,84.68,80.75,81.23,243314,,,,
01 Aug 2003,83,84.45,81.25,83.93,153181,,,,
04 Aug 2003,84.38,88.13,84.38,87.35,597981,,,,
05 Aug 2003,88.2,90.45,85.55,86.43,451085,,,,
06 Aug 2003,85.23,86.6,84.25,85.48,410308,,,,
07 Aug 2003,84.98,86.5,82.75,85.55,438006,,,,
08 Aug 2003,86.25,89.95,85.3,89.2,457469,,,,
11 Aug 2003,89,89.7,86.15,86.63,337649,,,,
12 Aug 2003,87.15,87.53,83.6,84.23,240276,,,,
13 Aug 2003,85.95,86,82.6,83.88,372259,,,,
14 Aug 2003,84.35,84.65,81.78,82.13,264417,,,,
18 Aug 2003,82,83.93,81,82.25,120172,,,,
19 Aug 2003,83.73,84.75,82.18,82.45,168695,,,,
20 Aug 2003,83.13,87.48,83.13,85.9,438229,,,,
21 Aug 2003,87.1,88.5,86.03,86.88,279028,,,,
22 Aug 2003,87.95,88.2,83.5,85.08,275155,,,,
25 Aug 2003,85.9,86.8,78.68,80.85,264885,,,,
