01 Jan 2003,122.28,122.56,120.77,121.06,3385535,,,,
02 Jan 2003,121.48,121.48,118.94,119.31,2866903,,,,
03 Jan 2003,119.96,120.06,116.71,117.05,5194550,,,,
06 Jan 2003,116.93,117.26,115.51,115.77,3468858,,,,
07 Jan 2003,116.28,116.91,115.57,115.87,2710431,,,,
08 Jan 2003,116,118.25,115.91,117.46,2567185,,,,
09 Jan 2003,118.09,121.1,117.99,120.47,5705715,,,,
10 Jan 2003,121.46,121.55,118.7,120.75,4377033,,,,
13 Jan 2003,120.73,120.85,119.72,120.02,2639730,,,,
14 Jan 2003,119.07,119.92,118.5,119.72,2871917,,,,
15 Jan 2003,118.7,119.31,116.83,118.21,3966366,,,,
16 Jan 2003,118.21,119.09,117.22,118.48,2460285,,,,
17 Jan 2003,118.9,119.41,118.13,118.84,1888939,,,,
20 Jan 2003,118.92,119.49,117.38,117.83,1480731,,,,
21 Jan 2003,117.89,119.11,117.07,118.74,1862633,,,,
22 Jan 2003,118.9,120.94,118.41,120.35,3875298,,,,
23 Jan 2003,120.73,121.95,118.54,118.98,3283681,,,,
24 Jan 2003,119.27,119.27,114.33,114.9,4079518,,,,
27 Jan 2003,114.74,115.81,109.92,111.12,4880373,,,,
28 Jan 2003,109.9,113.7,109.47,113.27,5259578,,,,
29 Jan 2003,126.02,126.02,110.31,111.04,3102893,,,,
30 Jan 2003,111.04,112.15,108.39,109.11,5186530,,,,
31 Jan 2003,108.54,113.62,107.03,111.81,12299612,,,,
03 Feb 2003,114.63,114.84,112.42,114.37,4080381,,,,
04 Feb 2003,115.53,116.4,113.92,114.39,4478622,,,,
05 Feb 2003,113.7,115.45,112.87,114.86,3363936,,,,
06 Feb 2003,115.04,116.2,114.68,115.87,2965780,,,,
07 Feb 2003,116.06,116.59,112.76,114.13,3944593,,,,
10 Feb 2003,114.11,115,113.41,114.49,2918920,,,,
11 Feb 2003,114.72,115.39,113.94,114.82,2462346,,,,
12 Feb 2003,114.45,115,113.23,114.31,2632766,,,,
14 Feb 2003,114.51,115.81,113.9,115.49,3708450,,,,
17 Feb 2003,116.83,118.9,116.73,118.62,3163812,,,,
18 Feb 2003,119.11,119.43,117.4,117.74,2327667,,,,
19 Feb 2003,118.31,119.04,117.6,118.03,1859557,,,,
20 Feb 2003,117.89,118.25,116.69,117.44,1547297,,,,
21 Feb 2003,117.54,120.28,117.48,119.88,4517701,,,,
24 Feb 2003,120.79,123.48,120.79,123.05,9498820,,,,
25 Feb 2003,121.95,122.58,119.82,120.14,4962908,,,,
26 Feb 2003,120.59,121.1,118.5,118.94,3927725,,,,
27 Feb 2003,118.41,120.73,118.01,120.08,4252731,,,,
28 Feb 2003,120.73,123.09,118.92,119.82,7407437,,,,
03 Mar 2003,119.92,122.44,119.21,120.24,6568547,,,,
04 Mar 2003,119.55,120.63,118.29,118.78,2678815,,,,
05 Mar 2003,118.11,118.25,115.1,117.46,5714701,,,,
06 Mar 2003,117.09,117.32,115.55,116,2460354,,,,
07 Mar 2003,113.01,115,113.01,114.23,3363294,,,,
10 Mar 2003,114.19,114.47,111.61,112.58,3990040,,,,
11 Mar 2003,111.79,116.83,111.42,115.91,4118775,,,,
12 Mar 2003,115.85,116.2,112.42,113.13,2537990,,,,
13 Mar 2003,113.01,114.19,111.95,112.99,3577231,,,,
17 Mar 2003,113.01,114.19,111.89,113.64,4017792,,,,
19 Mar 2003,114.63,116.14,114.45,115.87,3524481,,,,
20 Mar 2003,113.82,120.28,113.82,119.25,5099545,,,,
21 Mar 2003,118.54,119.9,115.98,119.31,4093968,,,,
22 Mar 2003,120.73,122.32,119.13,119.7,1023238,,,,
24 Mar 2003,119.07,119.07,114.45,114.98,3978037,,,,
25 Mar 2003,113.41,116.54,112.66,116.14,3507508,,,,
26 Mar 2003,116.46,117.13,114.88,115.65,2791345,,,,
27 Mar 2003,115,115.31,113.5,114.02,2501955,,,,
28 Mar 2003,114.19,116.42,113.88,116.04,3051450,,,,
31 Mar 2003,114.27,114.96,112.03,113.05,3356489,,,,
01 Apr 2003,112.2,114.94,112.2,114.25,2662922,,,,
02 Apr 2003,114.86,116.26,114.23,114.76,2499790,,,,
03 Apr 2003,115.04,116.67,114.65,116.06,2228894,,,,
04 Apr 2003,116.32,119.55,116.32,119.29,4914794,,,,
07 Apr 2003,120.02,122.76,119.92,122.01,4929495,,,,
08 Apr 2003,121.14,121.46,119.72,120.39,3025909,,,,
09 Apr 2003,119.17,119.88,116.87,117.22,3180773,,,,
10 Apr 2003,117.03,117.28,114.68,115.96,2911610,,,,
11 Apr 2003,116.42,119.51,114.84,119.04,3456980,,,,
15 Apr 2003,119.11,119.19,111.44,114.76,5846070,,,,
16 Apr 2003,115.81,116,113.98,115.37,3023338,,,,
17 Apr 2003,115.37,115.37,112.26,113.07,3105149,,,,
21 Apr 2003,113.82,114.63,112.6,113.54,2161877,,,,
22 Apr 2003,113.27,113.33,111.28,112.76,3876796,,,,
