23 Apr 2009,317.5,322.35,312.53,318.58,88466,,,,
24 Apr 2009,322.5,322.5,306.25,313.18,59351,,,,
27 Apr 2009,311,320.5,306.5,307.55,186087,,,,
28 Apr 2009,312.5,315,300,312.25,102580,,,,
29 Apr 2009,310.05,325.5,309.95,320.83,142522,,,,
04 May 2009,321,339.95,312.2,331.3,472170,,,,
05 May 2009,332,347.5,332,341.4,329579,,,,
06 May 2009,335,347.5,335,342.28,498046,,,,
07 May 2009,342.35,353,336.05,338.33,74593,,,,
08 May 2009,347.25,349.95,337.53,339.95,63239,,,,
11 May 2009,342.5,347.25,330,340.5,43461,,,,
12 May 2009,338,347.5,333.15,342.73,131495,,,,
13 May 2009,342,369.5,342,368.78,268402,,,,
14 May 2009,366,403.5,366,397.38,705366,,,,
15 May 2009,400.5,404.5,392.5,396.48,195641,,,,
18 May 2009,405,456,405,444.83,12393,,,,
19 May 2009,449.25,487,427.55,451.65,367845,,,,
20 May 2009,433.05,449.5,430.5,441.2,109601,,,,
21 May 2009,435,472.25,435,463.15,425964,,,,
22 May 2009,455,494.98,453.05,470.5,585193,,,,
25 May 2009,465,480,465,474.25,89552,,,,
26 May 2009,487.5,500,445,463.18,206422,,,,
27 May 2009,465,475,450.53,456.63,255778,,,,
28 May 2009,458.3,487.48,450.08,475.48,349209,,,,
29 May 2009,484.05,530,480.38,517.13,2007891,,,,
01 Jun 2009,514.25,555.5,490,530.88,406615,,,,
02 Jun 2009,532.4,555,520.05,541.65,185935,,,,
03 Jun 2009,549.98,568.25,538.58,558.93,384915,,,,
04 Jun 2009,558.5,564.75,538.55,550.38,195948,,,,
05 Jun 2009,575,579.5,551.35,566.7,221811,,,,
08 Jun 2009,562.43,564.93,524,539.53,188041,,,,
09 Jun 2009,535,539.73,511.05,521.78,174422,,,,
10 Jun 2009,544.98,555.5,515.53,533.2,270291,,,,
11 Jun 2009,533.5,545,509.95,522.7,137879,,,,
12 Jun 2009,520,539.9,495.1,503.4,57424,,,,
15 Jun 2009,500.58,510,497.5,501.45,76505,,,,
16 Jun 2009,500.5,500.5,471.45,497.75,35551,,,,
17 Jun 2009,493.03,513.75,485,504.68,70084,,,,
18 Jun 2009,496,515,460,489.03,77486,,,,
19 Jun 2009,495.05,499,472.4,487.25,85670,,,,
22 Jun 2009,485.08,489.5,475.08,477.68,49074,,,,
23 Jun 2009,476.73,479.23,467.5,469.4,37966,,,,
24 Jun 2009,470,493.5,468.03,480.65,261046,,,,
25 Jun 2009,483.03,494.85,478.15,489.2,161842,,,,
26 Jun 2009,497,512.5,491.5,502.05,64936,,,,
29 Jun 2009,497.5,528,497.5,522.2,97045,,,,
30 Jun 2009,515.05,528.33,489.45,501.53,210551,,,,
01 Jul 2009,495.3,510.95,475.28,504.6,61211,,,,
02 Jul 2009,504.2,504.2,480.03,489.1,78383,,220% Final (FV Rs.10),,
03 Jul 2009,484.95,502.5,484.95,492.43,36208,,,,
06 Jul 2009,482.5,499.5,467,480.7,38444,,,,
07 Jul 2009,482.5,505,453.28,494.8,147391,,,,
08 Jul 2009,492.5,507.4,476.98,486.58,37387,,,,
09 Jul 2009,486.5,505,486.5,500.43,333395,,,,
10 Jul 2009,505,515.95,504.03,507.65,247479,,,,
13 Jul 2009,504,517.45,491,509.65,35547,,,,
14 Jul 2009,513,545,512.53,534.05,261696,,,,
15 Jul 2009,537.5,561.48,531.5,545.05,152163,,,,
16 Jul 2009,557.5,605.5,555.28,573.65,465681,,,,
17 Jul 2009,579.5,602.5,565.53,576.8,234667,,,,
20 Jul 2009,587.5,598.25,582.5,592.6,319548,,,,
21 Jul 2009,597.5,600,587.6,594.93,56508,,,,
22 Jul 2009,595.9,614,577.68,582.78,187704,,,,
23 Jul 2009,589.75,593.75,570.05,585.53,66588,,,,
24 Jul 2009,590,603.93,581.55,593.9,104429,,,,
27 Jul 2009,592,614,592,599.98,936412,,,,
28 Jul 2009,605,612.85,596.28,611.1,178852,,,,
29 Jul 2009,609.5,609.5,586,602.28,244620,,,,
30 Jul 2009,642.5,642.5,592.5,609.18,344408,,,,
31 Jul 2009,619,632.2,605,610.88,262414,,,,
03 Aug 2009,612.83,679,612.83,650.83,308901,,,,
04 Aug 2009,654,674,640.5,660.93,606620,,,,
05 Aug 2009,664.43,675,640,643.33,116435,,,,
06 Aug 2009,643.33,649.98,616,630.65,204523,,,,
07 Aug 2009,617.5,624.85,577.5,587.9,265330,,,,
10 Aug 2009,600,609,520.05,536.43,288208,,,,
11 Aug 2009,538.5,563.98,526.53,549.53,249875,,,,
12 Aug 2009,538.05,562.5,525,546.05,228266,,,,
13 Aug 2009,552.5,574.5,525,565.38,265267,,,,
14 Aug 2009,565.5,583.5,550.58,561.2,106095,,,,
17 Aug 2009,550,574.3,536.05,556.55,172774,,,,
18 Aug 2009,565,573.43,550.53,570.6,66023,,,,
19 Aug 2009,565.75,574.65,535.1,549.83,67240,,,,
20 Aug 2009,550,562.2,546,553.73,223727,,,,
21 Aug 2009,562.5,573.4,552,563.88,133170,,,,
24 Aug 2009,572.4,580,556.53,564.13,555296,,,,
25 Aug 2009,550,577.5,526.05,567.3,335511,,,,
26 Aug 2009,568.5,584.45,564,573.3,230151,,,,
27 Aug 2009,575,583.88,570.68,577.63,240531,,,,
28 Aug 2009,584.5,609.5,575.5,603.68,258536,,,,
31 Aug 2009,602.5,610,589,607.85,259974,,,,
01 Sep 2009,610.5,627,606.05,612.38,272735,,,,
02 Sep 2009,601.5,633.83,581.1,588.1,244018,,,,
03 Sep 2009,598.95,612.33,595.55,606,305900,,,,
04 Sep 2009,611,619.55,603,617.23,110375,,,,
07 Sep 2009,618.5,639,618.5,637.3,298294,,,,
08 Sep 2009,640,645.13,628.23,630.48,71289,,,,
09 Sep 2009,620,630,610.53,617.53,80057,,,,
10 Sep 2009,610,627.5,609,617.8,69310,,,,
11 Sep 2009,626,642.5,614.23,637.75,361717,,,,
14 Sep 2009,641,653,630.58,641.18,188837,,,,
15 Sep 2009,650.78,692.5,646,683.3,310548,,,,
16 Sep 2009,690,709.85,681.03,693.73,283609,,,,
17 Sep 2009,697.5,715,685,706.85,235861,,,,
18 Sep 2009,706.5,736,706.5,728.8,215212,,,,
22 Sep 2009,715,767,715,742.98,376519,,,,
23 Sep 2009,754.5,757.83,734.5,737.63,137659,,,,
24 Sep 2009,739.5,740,716.2,729.88,158953,,,,
25 Sep 2009,730,737.55,720,723.63,65029,,,,
29 Sep 2009,650.5,737.4,650.5,717.3,131545,,,,
30 Sep 2009,723.95,750,718,747.38,179304,,,,
01 Oct 2009,752.5,773,738.1,754.88,175053,,,,
05 Oct 2009,751.5,772.45,734.05,738.83,161719,,,,
06 Oct 2009,743.93,756,731.1,751,99480,,,,
07 Oct 2009,751,767.5,743.55,765.85,151937,,,,
08 Oct 2009,770,779.5,742.6,773.1,122914,,,,
09 Oct 2009,780,813.93,780,794.8,373758,,,,
12 Oct 2009,799.5,832.5,799.5,818.3,319082,,,,
14 Oct 2009,818.3,832.5,780.1,802.35,328306,,,,
15 Oct 2009,825,827.5,773.5,777.83,686464,,,,
16 Oct 2009,781,796.25,732.83,739,888646,,,,
17 Oct 2009,742.98,753.13,738.5,746.25,77044,,,,
20 Oct 2009,751.85,761.45,743.5,750.8,330483,,,,
21 Oct 2009,754.4,754.4,731.5,736.55,286665,,,,
22 Oct 2009,733.5,739.85,712.5,726.9,180017,,,,
23 Oct 2009,732.65,745,730.15,735.6,269035,,,,
26 Oct 2009,735.5,742,717.5,732,164358,,,,
27 Oct 2009,722.5,731.9,712.5,723.88,120216,,,,
28 Oct 2009,720,728.5,711.13,715.5,93414,,,,
29 Oct 2009,700,710.55,684.05,699.03,232749,,,,
30 Oct 2009,707,734.5,683.05,694.08,159487,,,,
03 Nov 2009,739,744.08,697.5,705.55,318750,,,,
04 Nov 2009,721.25,729.68,710.03,721.43,280313,,,,
05 Nov 2009,722.5,737.23,712.58,732.58,121727,,,,
06 Nov 2009,737.93,752.5,720,727.8,143537,,,,
09 Nov 2009,730,742.5,727.83,734.8,246673,,,,
10 Nov 2009,750,750,724.65,728.08,258975,,,,
11 Nov 2009,730.05,740,719.3,736.33,175644,,,,
12 Nov 2009,733.98,740.45,722.58,728.33,105654,,,,
