23 Sep 2013,09:07,1073.00,983
23 Sep 2013,09:20,1073.05,113490
23 Sep 2013,09:25,1075.80,189899
23 Sep 2013,09:30,1078.40,248097
23 Sep 2013,09:35,1077.50,293772
23 Sep 2013,09:40,1072.45,337923
23 Sep 2013,09:45,1070.45,394818
23 Sep 2013,09:50,1069.55,450690
23 Sep 2013,09:55,1072.90,470472
23 Sep 2013,10:00,1072.75,500269
23 Sep 2013,10:05,1070.15,515147
23 Sep 2013,10:10,1070.80,548278
23 Sep 2013,10:15,1064.85,658603
23 Sep 2013,10:20,1065.00,735919
23 Sep 2013,10:25,1064.55,781747
23 Sep 2013,10:30,1061.10,833791
23 Sep 2013,10:35,1063.50,887747
23 Sep 2013,10:40,1063.80,975138
23 Sep 2013,10:45,1062.25,1018403
23 Sep 2013,10:50,1059.00,1090300
23 Sep 2013,10:55,1059.25,1155771
23 Sep 2013,11:00,1055.00,1194061
23 Sep 2013,11:05,1057.05,1230082
23 Sep 2013,11:10,1056.20,1255556
23 Sep 2013,11:15,1055.35,1295196
23 Sep 2013,11:20,1052.00,1334483
23 Sep 2013,11:25,1050.75,1401621
23 Sep 2013,11:30,1049.95,1460435
23 Sep 2013,11:35,1054.45,1536321
23 Sep 2013,11:40,1049.75,1561283
23 Sep 2013,11:45,1048.55,1585602
23 Sep 2013,11:50,1048.45,1650704
23 Sep 2013,11:55,1049.45,1702546
23 Sep 2013,12:00,1051.00,1730655
23 Sep 2013,12:05,1046.00,1804169
23 Sep 2013,12:10,1046.50,1835605
23 Sep 2013,12:15,1044.85,1878807
23 Sep 2013,12:20,1046.05,1931040
23 Sep 2013,12:25,1046.10,1953562
23 Sep 2013,12:30,1045.65,2038434
23 Sep 2013,12:35,1046.35,2115662
23 Sep 2013,12:40,1046.85,2154455
23 Sep 2013,12:45,1048.10,2186581
23 Sep 2013,12:50,1049.90,2243617
23 Sep 2013,12:55,1050.55,2309968
23 Sep 2013,13:00,1049.95,2344505
23 Sep 2013,13:05,1050.50,2374025
23 Sep 2013,13:10,1050.65,2408084
23 Sep 2013,13:15,1050.20,2440240
23 Sep 2013,13:20,1049.70,2509179
23 Sep 2013,13:25,1041.40,2583947
23 Sep 2013,13:30,1038.75,2638800
23 Sep 2013,13:35,1040.00,2768616
23 Sep 2013,13:40,1036.40,2813655
23 Sep 2013,13:45,1040.00,2862440
23 Sep 2013,13:50,1040.50,2976773
23 Sep 2013,13:55,1035.25,3028880
23 Sep 2013,14:00,1034.90,3076875
23 Sep 2013,14:05,1032.85,3142602
23 Sep 2013,14:10,1036.00,3188679
23 Sep 2013,14:15,1033.20,3229132
23 Sep 2013,14:20,1033.80,3278831
23 Sep 2013,14:25,1036.00,3312571
23 Sep 2013,14:35,1037.00,3460578
23 Sep 2013,14:40,1034.10,3510651
23 Sep 2013,14:45,1034.50,3550951
23 Sep 2013,14:50,1035.65,3585425
23 Sep 2013,14:55,1039.30,3636575
23 Sep 2013,15:00,1041.70,3742227
