13 Jan 2014,09:07,1895.25,252
13 Jan 2014,09:20,1900.45,3305
13 Jan 2014,09:25,1908.00,7760
13 Jan 2014,09:30,1904.55,9534
13 Jan 2014,09:34,1901.45,13505
13 Jan 2014,09:39,1901.90,16846
13 Jan 2014,09:45,1900.00,19960
13 Jan 2014,09:50,1900.00,22451
13 Jan 2014,09:54,1901.00,29288
13 Jan 2014,10:00,1901.00,32824
13 Jan 2014,10:10,1901.00,43453
13 Jan 2014,10:14,1900.00,46408
13 Jan 2014,10:20,1900.00,50777
13 Jan 2014,10:25,1899.50,54258
13 Jan 2014,10:29,1901.00,58785
13 Jan 2014,10:34,1900.80,60260
13 Jan 2014,10:39,1898.70,61899
13 Jan 2014,10:45,1898.95,65243
13 Jan 2014,10:50,1900.10,68129
13 Jan 2014,10:54,1899.10,69038
13 Jan 2014,10:59,1897.50,70369
13 Jan 2014,11:05,1898.70,71768
13 Jan 2014,11:09,1898.05,72257
13 Jan 2014,11:15,1897.45,73001
13 Jan 2014,11:20,1893.50,76156
13 Jan 2014,11:24,1896.90,84493
13 Jan 2014,11:30,1896.00,87806
13 Jan 2014,11:34,1897.75,89154
13 Jan 2014,11:40,1897.75,90120
13 Jan 2014,11:45,1895.00,92210
13 Jan 2014,11:49,1896.35,92776
13 Jan 2014,11:55,1899.55,93946
13 Jan 2014,11:59,1899.50,94194
13 Jan 2014,12:05,1900.00,96063
13 Jan 2014,12:09,1898.85,98330
13 Jan 2014,12:15,1896.00,101747
13 Jan 2014,12:19,1896.00,104207
13 Jan 2014,12:25,1895.00,107060
13 Jan 2014,12:30,1896.60,109355
13 Jan 2014,12:35,1895.90,111234
13 Jan 2014,12:40,1899.90,113718
13 Jan 2014,12:45,1900.00,115724
13 Jan 2014,12:49,1899.50,117958
13 Jan 2014,12:54,1899.85,120003
13 Jan 2014,13:00,1900.00,123127
13 Jan 2014,13:05,1900.00,125484
13 Jan 2014,13:10,1899.95,128485
13 Jan 2014,13:14,1899.85,131527
13 Jan 2014,13:19,1899.80,133746
