13 Jan 2014,09:07,288.60,4893
13 Jan 2014,09:20,289.90,78531
13 Jan 2014,09:25,290.00,175581
13 Jan 2014,09:30,290.10,213933
13 Jan 2014,09:35,289.95,304759
13 Jan 2014,09:40,290.25,363929
13 Jan 2014,09:45,290.70,395961
13 Jan 2014,09:50,290.60,426334
13 Jan 2014,09:55,290.05,459762
13 Jan 2014,10:00,290.30,491107
13 Jan 2014,10:10,290.10,529669
13 Jan 2014,10:14,290.00,563417
13 Jan 2014,10:20,289.85,577062
13 Jan 2014,10:25,289.15,589812
13 Jan 2014,10:30,289.30,597816
13 Jan 2014,10:35,289.55,605633
13 Jan 2014,10:40,289.30,616209
13 Jan 2014,10:45,289.20,627454
13 Jan 2014,10:50,289.20,638153
13 Jan 2014,10:55,289.30,649348
13 Jan 2014,11:00,289.65,656360
13 Jan 2014,11:05,289.55,669573
13 Jan 2014,11:09,289.45,682805
13 Jan 2014,11:15,290.00,693146
13 Jan 2014,11:20,290.00,760771
13 Jan 2014,11:25,290.00,837756
13 Jan 2014,11:29,290.00,843149
13 Jan 2014,11:34,290.00,848241
13 Jan 2014,11:40,289.95,878052
13 Jan 2014,11:45,290.00,894332
13 Jan 2014,11:50,290.15,918600
13 Jan 2014,11:54,290.00,939192
13 Jan 2014,11:59,290.05,975032
13 Jan 2014,12:05,290.00,1128188
13 Jan 2014,12:10,290.10,1146405
13 Jan 2014,12:14,290.00,1168053
13 Jan 2014,12:20,290.00,1176657
13 Jan 2014,12:25,290.10,1182305
13 Jan 2014,12:30,290.20,1197748
13 Jan 2014,12:35,290.45,1283427
13 Jan 2014,12:40,290.40,1328205
13 Jan 2014,12:45,290.50,1336589
13 Jan 2014,12:50,290.40,1346834
13 Jan 2014,12:55,290.35,1353133
13 Jan 2014,13:00,290.50,1374522
13 Jan 2014,13:04,290.15,1386788
13 Jan 2014,13:10,290.40,1394751
13 Jan 2014,13:15,290.50,1414824
13 Jan 2014,13:20,290.40,1441032
13 Jan 2014,13:25,290.45,1455472
13 Jan 2014,13:35,290.55,1499126
13 Jan 2014,13:40,290.50,1527861
13 Jan 2014,13:44,290.45,1542296
13 Jan 2014,13:49,290.45,1562659
13 Jan 2014,13:55,290.40,1599321
13 Jan 2014,13:59,290.45,1634976
13 Jan 2014,14:05,290.50,1662377
13 Jan 2014,14:10,290.70,1685886
13 Jan 2014,14:15,291.00,1752300
13 Jan 2014,14:20,290.90,1790764
13 Jan 2014,14:25,290.90,1915450
13 Jan 2014,14:30,291.00,1938796
13 Jan 2014,14:35,290.95,1970637
13 Jan 2014,14:40,290.85,2062256
13 Jan 2014,14:45,290.95,2079338
13 Jan 2014,14:50,290.85,2098738
13 Jan 2014,14:55,290.90,2110654
13 Jan 2014,15:00,290.60,2216119
13 Jan 2014,15:05,290.35,2310164
13 Jan 2014,15:10,289.90,2375157
13 Jan 2014,15:15,290.35,2436701
13 Jan 2014,15:20,290.20,2492228
13 Jan 2014,15:25,290.15,2610302
13 Jan 2014,15:30,290.00,2771502
13 Jan 2014,15:33,290.25,2771502
13 Jan 2014,15:44,290.25,2772048
13 Jan 2014,15:49,290.25,2772270
13 Jan 2014,15:53,290.25,2772430
13 Jan 2014,15:59,290.25,2773085
14 Jan 2014,09:07,294.00,5978
14 Jan 2014,09:20,292.35,329497
14 Jan 2014,09:25,291.60,551937
14 Jan 2014,09:29,291.65,736466
14 Jan 2014,09:35,291.95,822192
14 Jan 2014,09:40,292.05,867212
14 Jan 2014,09:45,291.50,890651
14 Jan 2014,09:50,291.60,961342
14 Jan 2014,09:55,292.20,1049341
14 Jan 2014,10:05,293.05,1213581
14 Jan 2014,10:15,292.20,1301880
14 Jan 2014,10:20,291.80,1349459
14 Jan 2014,10:25,292.10,1376357
14 Jan 2014,10:35,293.00,1448295
14 Jan 2014,10:40,292.20,1466759
14 Jan 2014,10:45,292.05,1508819
14 Jan 2014,10:50,292.00,1522309
14 Jan 2014,10:55,292.25,1561410
14 Jan 2014,11:00,291.80,1582647
14 Jan 2014,11:05,291.95,1599773
14 Jan 2014,11:10,292.20,1627620
14 Jan 2014,11:15,291.95,1651567
14 Jan 2014,11:20,291.70,1673049
14 Jan 2014,11:25,291.80,1696349
14 Jan 2014,11:30,291.30,1727809
14 Jan 2014,11:35,291.25,1760027
14 Jan 2014,11:40,291.30,1788593
14 Jan 2014,11:45,291.40,1808927
14 Jan 2014,11:50,291.65,1846842
14 Jan 2014,11:55,292.10,1875089
14 Jan 2014,12:00,288.90,2105392
